2023-08-12 00:00:01 result: , param:5000-111:-1086.7900000000000
2023-08-12 16:22:42 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:22:44 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:22:46 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:22:48 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:22:50 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:22:52 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:22:54 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:22:56 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:22:58 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:23:00 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:23:02 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:23:04 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:23:06 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:23:08 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:23:10 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:23:12 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:23:14 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:23:16 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:23:18 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:23:20 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:23:22 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:23:24 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:23:26 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:23:28 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:23:30 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:23:32 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:23:34 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:23:36 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:23:38 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:23:40 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:23:42 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:23:44 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:23:46 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:23:48 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:23:50 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:23:52 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:23:54 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:23:56 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:23:58 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:24:00 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:24:02 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:24:04 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:24:06 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:24:08 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:24:10 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:24:12 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:24:14 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:24:16 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:24:18 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:24:20 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:24:22 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:24:24 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:24:26 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:24:28 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:24:30 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:24:32 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:24:34 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:24:36 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:24:38 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:24:40 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:24:42 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:24:44 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:24:46 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:24:48 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:24:50 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:24:52 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:24:54 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:24:56 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:24:58 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:25:00 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:25:02 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:25:04 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:25:06 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:25:08 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:25:10 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:25:12 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:25:14 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:25:16 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:25:18 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:25:20 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:25:22 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:25:24 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:25:26 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:25:28 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:25:30 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:25:32 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:25:35 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:25:37 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:25:39 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:25:41 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:25:43 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:25:45 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:25:47 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:25:49 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:25:51 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:25:53 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:25:55 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:25:57 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:25:59 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:26:01 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:26:03 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:26:05 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:26:07 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:26:09 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:26:11 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:26:13 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:26:15 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:26:17 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:26:19 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:26:21 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:26:23 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:26:25 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:26:27 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:26:29 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:26:31 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:26:33 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:26:35 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:26:37 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:26:39 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:26:41 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:26:43 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:26:45 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:26:47 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:26:49 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:26:51 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:26:53 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:26:55 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:26:57 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:26:59 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:27:01 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:27:03 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:27:05 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:27:07 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:27:09 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:27:11 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:27:13 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:27:15 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:27:17 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:27:19 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:27:21 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:27:23 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:27:25 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:27:27 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:27:29 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:27:31 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:27:33 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:27:35 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:27:37 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:27:39 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:27:41 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:27:43 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:27:45 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:27:47 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:27:49 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:27:51 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:27:53 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:27:55 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:27:57 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:27:59 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:28:01 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:28:03 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:28:05 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:28:07 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:28:09 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:28:11 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:28:13 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:28:15 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:28:17 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:28:19 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:28:21 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:28:23 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:28:25 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:28:27 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:28:29 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:28:31 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:28:33 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:28:35 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:28:37 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:28:39 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:28:41 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:28:43 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:28:45 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:28:47 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:28:49 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:28:51 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:28:53 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:28:55 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:28:57 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:28:59 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:29:01 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:29:03 result: , param:5000-111:-1072.8500000000000
2023-08-12 16:29:05 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:29:07 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:29:09 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:29:11 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:29:13 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:29:15 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:29:17 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:29:19 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:29:21 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:29:23 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:29:25 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:29:27 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:29:29 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:29:31 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:29:33 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:29:35 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:29:37 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:29:39 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:29:41 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:29:43 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:29:45 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:29:47 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:29:49 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:29:51 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:29:53 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:29:55 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:29:57 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:29:59 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:30:01 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:30:05 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:30:07 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:30:09 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:30:11 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:30:13 result: , param:5000-111:-1072.8400000000000
2023-08-12 16:30:15 result: , param:5000-111:-1072.8200000000000
2023-08-12 16:30:17 result: , param:5000-111:-1072.8200000000000
2023-08-12 16:30:19 result: , param:5000-111:-1072.8200000000000
2023-08-12 16:30:21 result: , param:5000-111:-1072.8200000000000
2023-08-12 16:30:23 result: , param:5000-111:-1072.8200000000000
2023-08-12 16:30:25 result: , param:5000-111:-1072.8200000000000
2023-08-12 16:30:27 result: , param:5000-111:-1072.8200000000000
2023-08-12 16:30:29 result: , param:5000-111:-1072.8200000000000
2023-08-12 16:30:31 result: , param:5000-111:-1072.8200000000000
2023-08-12 16:30:33 result: , param:5000-111:-1072.8200000000000
2023-08-12 16:30:35 result: , param:5000-111:-1072.8200000000000
2023-08-12 16:30:37 result: , param:5000-111:-1072.8200000000000
2023-08-12 16:30:39 result: , param:5000-111:-1072.8200000000000
2023-08-12 16:30:41 result: , param:5000-111:-1072.8200000000000
2023-08-12 16:30:43 result: , param:5000-111:-1072.8200000000000
2023-08-12 16:30:45 result: , param:5000-111:-1072.8200000000000
2023-08-12 16:30:47 result: , param:5000-111:-1072.8200000000000
2023-08-12 16:30:49 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:30:51 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:30:53 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:30:55 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:30:57 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:30:59 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:31:01 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:31:03 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:31:05 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:31:07 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:31:09 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:31:11 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:31:13 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:31:15 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:31:17 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:31:19 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:31:21 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:31:23 result: , param:5000-111:-1072.8300000000000
2023-08-12 16:31:25 result: , param:5000-111:-1072.8200000000000
2023-08-12 16:31:27 result: , param:5000-111:-1072.8200000000000
2023-08-12 16:31:29 result: , param:5000-111:-1072.8200000000000
2023-08-12 16:31:31 result: , param:5000-111:-1072.8000000000000
2023-08-12 16:31:33 result: , param:5000-111:-1072.8000000000000
2023-08-12 16:31:35 result: , param:5000-111:-1072.8000000000000
2023-08-12 16:31:37 result: , param:5000-111:-1072.8000000000000
2023-08-12 16:31:39 result: , param:5000-111:-1072.8000000000000
2023-08-12 16:31:41 result: , param:5000-111:-1072.8000000000000
2023-08-12 16:31:43 result: , param:5000-111:-1072.8100000000000
2023-08-12 16:31:45 result: , param:5000-111:-1072.8100000000000
2023-08-12 16:31:47 result: , param:5000-111:-1072.8100000000000
2023-08-12 16:31:49 result: , param:5000-111:-1072.8100000000000
2023-08-12 16:31:51 result: , param:5000-111:-1072.8100000000000
2023-08-12 16:31:53 result: , param:5000-111:-1072.8100000000000
2023-08-12 16:31:55 result: , param:5000-111:-1072.8100000000000
2023-08-12 16:31:57 result: , param:5000-111:-1072.8000000000000
2023-08-12 16:31:59 result: , param:5000-111:-1072.8000000000000
2023-08-12 16:32:01 result: , param:5000-111:-1072.8000000000000
2023-08-12 16:32:03 result: , param:5000-111:-1072.8000000000000
2023-08-12 16:32:05 result: , param:5000-111:-1072.8000000000000
2023-08-12 16:32:07 result: , param:5000-111:-1072.8100000000000
2023-08-12 16:32:09 result: , param:5000-111:-1072.8100000000000
2023-08-12 16:32:11 result: , param:5000-111:-1072.8100000000000
2023-08-12 16:32:13 result: , param:5000-111:-1072.8100000000000
2023-08-12 16:32:15 result: , param:5000-111:-1072.8000000000000
2023-08-12 16:32:17 result: , param:5000-111:-1072.8100000000000
2023-08-12 16:32:19 result: , param:5000-111:-1072.8000000000000
2023-08-12 16:32:21 result: , param:5000-111:-1072.8000000000000
2023-08-12 16:32:23 result: , param:5000-111:-1072.8000000000000
2023-08-12 16:32:25 result: , param:5000-111:-1072.8000000000000
2023-08-12 16:32:28 result: , param:5000-111:-1072.8000000000000
2023-08-12 16:32:30 result: , param:5000-111:-1072.8000000000000
2023-08-12 16:32:32 result: , param:5000-111:-1072.8000000000000
2023-08-12 16:32:34 result: , param:5000-111:-1072.8000000000000
2023-08-12 16:32:36 result: , param:5000-111:-1072.5000000000000
2023-08-12 16:32:38 result: , param:5000-111:-1072.5000000000000
2023-08-12 16:32:40 result: , param:5000-111:-1072.5000000000000
2023-08-12 16:32:42 result: , param:5000-111:-1072.5000000000000
2023-08-12 16:32:44 result: , param:5000-111:-1072.5000000000000
2023-08-12 16:32:46 result: , param:5000-111:-1071.8000000000000
2023-08-12 16:32:48 result: , param:5000-111:-1071.8000000000000
2023-08-12 16:32:50 result: , param:5000-111:-1071.8000000000000
2023-08-12 16:32:52 result: , param:5000-111:-1071.8000000000000
2023-08-12 16:32:54 result: , param:5000-111:-1071.8000000000000
2023-08-12 16:32:56 result: , param:5000-111:-1071.8000000000000
2023-08-12 16:32:58 result: , param:5000-111:-1071.8000000000000
2023-08-12 16:33:00 result: , param:5000-111:-1072.5000000000000
2023-08-12 16:33:02 result: , param:5000-111:-1072.5000000000000
2023-08-12 16:33:04 result: , param:5000-111:-1072.5000000000000
2023-08-12 16:33:06 result: , param:5000-111:-1072.5000000000000
2023-08-12 16:33:08 result: , param:5000-111:-1072.5000000000000
2023-08-12 16:33:10 result: , param:5000-111:-1072.5000000000000
2023-08-12 16:33:12 result: , param:5000-111:-1072.5000000000000
2023-08-12 16:33:14 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:33:16 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:33:18 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:33:20 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:33:22 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:33:24 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:33:26 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:33:28 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:33:30 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:33:32 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:33:34 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:33:36 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:33:38 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:33:40 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:33:42 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:33:44 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:33:46 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:33:48 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:33:50 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:33:52 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:33:54 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:33:56 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:33:58 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:34:00 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:34:02 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:34:04 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:34:06 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:34:08 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:34:10 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:34:12 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:34:14 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:34:16 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:34:18 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:34:20 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:34:22 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:34:24 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:34:26 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:34:28 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:34:30 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:34:32 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:34:34 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:34:36 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:34:38 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:34:40 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:34:42 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:34:44 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:34:46 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:34:48 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:34:50 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:34:52 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:34:54 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:34:56 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:34:58 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:35:00 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:35:02 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:35:04 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:35:06 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:35:08 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:35:10 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:35:12 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:35:14 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:35:16 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:35:18 result: , param:5000-111:-1071.5500000000000
2023-08-12 16:35:20 result: , param:5000-111:-1071.5500000000000
2023-08-12 16:35:22 result: , param:5000-111:-1071.5500000000000
2023-08-12 16:35:24 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:35:26 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:35:28 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:35:30 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:35:32 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:35:34 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:35:36 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:35:38 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:35:40 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:35:42 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:35:44 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:35:46 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:35:48 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:35:50 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:35:52 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:35:54 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:35:56 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:35:58 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:36:00 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:36:02 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:36:04 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:36:06 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:36:08 result: , param:5000-111:-1071.8100000000000
2023-08-12 16:36:10 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:36:12 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:36:14 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:36:16 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:36:18 result: , param:5000-111:-1071.8200000000000
2023-08-12 16:36:20 result: , param:5000-111:-1072.0000000000000
2023-08-12 16:36:22 result: , param:5000-111:-1072.0000000000000
2023-08-12 16:36:24 result: , param:5000-111:-1072.0000000000000
2023-08-12 16:36:26 result: , param:5000-111:-1072.0000000000000
2023-08-12 16:36:28 result: , param:5000-111:-1072.0000000000000
2023-08-12 16:36:30 result: , param:5000-111:-1072.0000000000000
2023-08-12 16:36:32 result: , param:5000-111:-1072.0000000000000
2023-08-12 16:36:34 result: , param:5000-111:-1072.0000000000000
2023-08-12 16:36:36 result: , param:5000-111:-1072.0000000000000
2023-08-12 16:36:38 result: , param:5000-111:-1072.0000000000000
2023-08-12 16:36:40 result: , param:5000-111:-1072.0000000000000
2023-08-12 16:36:42 result: , param:5000-111:-1072.0000000000000
2023-08-12 16:36:44 result: , param:5000-111:-1071.5600000000000
2023-08-12 16:36:46 result: , param:5000-111:-1072.0100000000000
2023-08-12 16:36:48 result: , param:5000-111:-1072.0100000000000
2023-08-12 16:36:50 result: , param:5000-111:-1072.0100000000000
